"logFC","AveExpr","t","P.Value","adj.P.Val","B","comparison","gene_name","hit"
0.137685882693359,28.0236312563103,-2.67191445254968,0.0325434705029382,0.451008729027602,-4.80845879091176,"GFP_WT-WT","rlmH",FALSE
-0.137344714699479,30.3614144685732,2.66229983755231,0.03299529983872,0.451008729027602,-4.82280610503545,"GFP_WT-WT","frdA",FALSE
0.140356038647636,27.469238538863,-2.65876796425182,0.0331629197898267,0.451008729027602,-4.82807680210101,"GFP_WT-WT","galM",FALSE
-0.146382913585654,27.9712356825539,2.65873573795317,0.0331644533161709,0.451008729027602,-4.82812489483463,"GFP_WT-WT","VK055_4953",FALSE
0.150945801172894,29.3670786492863,-2.65719595428023,0.033237812178052,0.451008729027602,-4.83042279604328,"GFP_WT-WT","VK055_1581",FALSE
0.146282666479087,30.1029004847771,-2.65527717098223,0.0333294648719209,0.451008729027602,-4.83328633560048,"GFP_WT-WT","VK055_2191",FALSE
-0.173295672850764,26.3694138736906,2.6550336883243,0.0333411139457349,0.451008729027602,-4.83364970530853,"GFP_WT-WT","VK055_3602",FALSE
0.152111490671105,28.3220063424304,-2.65130182787414,0.0335201926833544,0.451008729027602,-4.83921915321677,"GFP_WT-WT","fumA2",FALSE
0.149017943177783,29.7175290355457,-2.64944784240533,0.033609532233229,0.451008729027602,-4.84198610293368,"GFP_WT-WT","rplW",FALSE
-0.143734889064613,25.2737893204503,2.6464425753698,0.0337548783193038,0.451008729027602,-4.84647133281101,"GFP_WT-WT","VK055_4955",FALSE
-0.136342270678284,28.3671369757689,2.64000180231828,0.0340685939257218,0.451117674521827,-4.85608416939038,"GFP_WT-WT","thrA",FALSE
-0.137234493252198,27.274569169287,2.63734911393838,0.0341986841622051,0.451117674521827,-4.86004339401777,"GFP_WT-WT","VK055_4763",FALSE
0.139900381415615,28.8589392327269,-2.63037134897112,0.0345433618668717,0.451316017632117,-4.87045816190391,"GFP_WT-WT","manZ",FALSE
0.288803767246625,25.7595843543905,-2.62823599691539,0.0346495638838757,0.451316017632117,-4.87364537041981,"GFP_WT-WT","VK055_3735",FALSE
-0.136628415992102,28.1227589278374,2.61813010029763,0.0351568222493605,0.455061117990161,-4.88872962172804,"GFP_WT-WT","cfa",FALSE
-0.156533340921387,24.5638044191866,2.60649677266098,0.0357503491665756,0.456588676241237,-4.90609408803295,"GFP_WT-WT","VK055_2228",FALSE
0.359987946977609,29.5622825574437,-2.60428728641912,0.0358642511302426,0.456588676241237,-4.90939208845874,"GFP_WT-WT","ahpF",FALSE
0.136374920257083,29.2451228220239,-2.6001491945338,0.0360785934844514,0.456588676241237,-4.91556882663281,"GFP_WT-WT","dhaT",FALSE
-0.134092465241636,24.8998654748465,2.59768028466734,0.03620711167224,0.456588676241237,-4.91925404571406,"GFP_WT-WT","VK055_1670",FALSE
0.167025266920082,24.4291528555165,-2.5888532752643,0.0366705105343606,0.456588676241237,-4.9324295754341,"GFP_WT-WT","VK055_0274",FALSE
0.135043152689473,26.1951822343083,-2.58714942103085,0.036760667776157,0.456588676241237,-4.93497278472635,"GFP_WT-WT","coaE",FALSE
0.159487554199236,24.1056690269468,-2.58048040798455,0.0371157740772449,0.456588676241237,-4.94492697204386,"GFP_WT-WT","VK055_2681",FALSE
0.145922468114867,27.7539436892787,-2.58038905509202,0.0371206630660379,0.456588676241237,-4.9450633240513,"GFP_WT-WT","VK055_4605",FALSE
0.135232554873717,28.9023842434506,-2.57583877688185,0.0373650326792305,0.456588676241237,-4.9518549406905,"GFP_WT-WT","VK055_1859",FALSE
-0.164541341806673,22.5643522222118,2.57315670038237,0.0375098549102603,0.456588676241237,-4.95585806909571,"GFP_WT-WT","VK055_2200",FALSE
0.158241913080962,28.9289031722603,-2.5668194138769,0.0378543682312112,0.456588676241237,-4.96531655868572,"GFP_WT-WT","VK055_4624",FALSE
-0.140658841033688,26.2709593487246,2.5654149897023,0.0379311610371872,0.456588676241237,-4.96741263617063,"GFP_WT-WT","cobM",FALSE
0.138771697207512,30.5141183719358,-2.55524998186891,0.0384918235682185,0.456588676241237,-4.98258315220984,"GFP_WT-WT","rpsF",FALSE
-0.181156561666216,23.928734313593,2.55304447733788,0.0386146030836767,0.456588676241237,-4.98587455568211,"GFP_WT-WT","sdhA",FALSE
0.14552329338141,28.3913815736369,-2.54995948392558,0.0387870260164692,0.456588676241237,-4.99047837374484,"GFP_WT-WT","VK055_4835",FALSE
